Country,State,Date,Sex,Age,Deaths
USA,Rhode Island,2021-03-13,m,85,425
USA,Rhode Island,2021-03-13,m,TOT,1185
USA,South Carolina,2021-03-13,b,0,1
USA,South Carolina,2021-03-13,b,1,0
USA,South Carolina,2021-03-13,b,5,3
USA,South Carolina,2021-03-13,b,15,11
USA,South Carolina,2021-03-13,b,25,37
USA,South Carolina,2021-03-13,b,35,118
USA,South Carolina,2021-03-13,b,45,308
USA,South Carolina,2021-03-13,b,55,965
USA,South Carolina,2021-03-13,b,65,1942
USA,South Carolina,2021-03-13,b,75,2420
USA,South Carolina,2021-03-13,b,85,2017
USA,South Carolina,2021-03-13,b,TOT,7822
USA,South Carolina,2021-03-13,f,0,0
USA,South Carolina,2021-03-13,f,1,0
USA,South Carolina,2021-03-13,f,5,1
USA,South Carolina,2021-03-13,f,15,3
USA,South Carolina,2021-03-13,f,25,16
USA,South Carolina,2021-03-13,f,35,39
USA,South Carolina,2021-03-13,f,45,131
USA,South Carolina,2021-03-13,f,55,419
USA,South Carolina,2021-03-13,f,65,824
USA,South Carolina,2021-03-13,f,75,1024
USA,South Carolina,2021-03-13,f,85,1161
USA,South Carolina,2021-03-13,f,TOT,3617
USA,South Carolina,2021-03-13,m,0,1
USA,South Carolina,2021-03-13,m,1,0
USA,South Carolina,2021-03-13,m,5,1
USA,South Carolina,2021-03-13,m,15,10
USA,South Carolina,2021-03-13,m,25,21
USA,South Carolina,2021-03-13,m,35,79
USA,South Carolina,2021-03-13,m,45,177
USA,South Carolina,2021-03-13,m,55,546
USA,South Carolina,2021-03-13,m,65,1118
USA,South Carolina,2021-03-13,m,75,1396
USA,South Carolina,2021-03-13,m,85,856
USA,South Carolina,2021-03-13,m,TOT,4205
USA,South Dakota,2021-03-13,b,0,0
USA,South Dakota,2021-03-13,b,1,0
USA,South Dakota,2021-03-13,b,5,0
USA,South Dakota,2021-03-13,b,15,3
USA,South Dakota,2021-03-13,b,25,11
USA,South Dakota,2021-03-13,b,35,18
USA,South Dakota,2021-03-13,b,45,66
USA,South Dakota,2021-03-13,b,55,176
USA,South Dakota,2021-03-13,b,65,381
USA,South Dakota,2021-03-13,b,75,507
USA,South Dakota,2021-03-13,b,85,797
USA,South Dakota,2021-03-13,b,TOT,1959
USA,South Dakota,2021-03-13,f,0,0
USA,South Dakota,2021-03-13,f,1,0
USA,South Dakota,2021-03-13,f,5,0
USA,South Dakota,2021-03-13,f,15,1
USA,South Dakota,2021-03-13,f,25,3
USA,South Dakota,2021-03-13,f,35,7
USA,South Dakota,2021-03-13,f,45,35
USA,South Dakota,2021-03-13,f,55,63
USA,South Dakota,2021-03-13,f,65,170
USA,South Dakota,2021-03-13,f,75,200
USA,South Dakota,2021-03-13,f,85,430
USA,South Dakota,2021-03-13,f,TOT,909
USA,South Dakota,2021-03-13,m,0,0
USA,South Dakota,2021-03-13,m,1,0
USA,South Dakota,2021-03-13,m,5,0
USA,South Dakota,2021-03-13,m,15,2
USA,South Dakota,2021-03-13,m,25,9
USA,South Dakota,2021-03-13,m,35,10
USA,South Dakota,2021-03-13,m,45,31
USA,South Dakota,2021-03-13,m,55,113
USA,South Dakota,2021-03-13,m,65,211
USA,South Dakota,2021-03-13,m,75,307
USA,South Dakota,2021-03-13,m,85,367
USA,South Dakota,2021-03-13,m,TOT,1050
USA,Tennessee,2021-03-13,b,0,2
USA,Tennessee,2021-03-13,b,1,1
USA,Tennessee,2021-03-13,b,5,3
USA,Tennessee,2021-03-13,b,15,19
USA,Tennessee,2021-03-13,b,25,59
USA,Tennessee,2021-03-13,b,35,180
USA,Tennessee,2021-03-13,b,45,531
USA,Tennessee,2021-03-13,b,55,1436
USA,Tennessee,2021-03-13,b,65,2819
USA,Tennessee,2021-03-13,b,75,3521
USA,Tennessee,2021-03-13,b,85,2955
USA,Tennessee,2021-03-13,b,TOT,11526
USA,Tennessee,2021-03-13,f,0,0
USA,Tennessee,2021-03-13,f,1,1
USA,Tennessee,2021-03-13,f,5,3
USA,Tennessee,2021-03-13,f,15,11
USA,Tennessee,2021-03-13,f,25,21
USA,Tennessee,2021-03-13,f,35,71
USA,Tennessee,2021-03-13,f,45,205
USA,Tennessee,2021-03-13,f,55,588
USA,Tennessee,2021-03-13,f,65,1113
USA,Tennessee,2021-03-13,f,75,1502
USA,Tennessee,2021-03-13,f,85,1698
USA,Tennessee,2021-03-13,f,TOT,5213
USA,Tennessee,2021-03-13,m,0,1
USA,Tennessee,2021-03-13,m,1,1
USA,Tennessee,2021-03-13,m,5,0
USA,Tennessee,2021-03-13,m,15,9
USA,Tennessee,2021-03-13,m,25,38
USA,Tennessee,2021-03-13,m,35,109
USA,Tennessee,2021-03-13,m,45,326
USA,Tennessee,2021-03-13,m,55,848
USA,Tennessee,2021-03-13,m,65,1706
USA,Tennessee,2021-03-13,m,75,2019
USA,Tennessee,2021-03-13,m,85,1257
USA,Tennessee,2021-03-13,m,TOT,6313
USA,Texas,2021-03-13,b,0,8
USA,Texas,2021-03-13,b,1,4
USA,Texas,2021-03-13,b,5,16
USA,Texas,2021-03-13,b,15,101
USA,Texas,2021-03-13,b,25,493
USA,Texas,2021-03-13,b,35,1276
USA,Texas,2021-03-13,b,45,3416
USA,Texas,2021-03-13,b,55,7601
USA,Texas,2021-03-13,b,65,12094
USA,Texas,2021-03-13,b,75,12685
USA,Texas,2021-03-13,b,85,10553
USA,Texas,2021-03-13,b,TOT,48247
USA,Texas,2021-03-13,f,0,3
USA,Texas,2021-03-13,f,1,2
USA,Texas,2021-03-13,f,5,6
USA,Texas,2021-03-13,f,15,46
USA,Texas,2021-03-13,f,25,178
USA,Texas,2021-03-13,f,35,461
USA,Texas,2021-03-13,f,45,1110
USA,Texas,2021-03-13,f,55,2717
USA,Texas,2021-03-13,f,65,4665
USA,Texas,2021-03-13,f,75,5331
USA,Texas,2021-03-13,f,85,5785
USA,Texas,2021-03-13,f,TOT,20304
USA,Texas,2021-03-13,m,0,4
USA,Texas,2021-03-13,m,1,3
USA,Texas,2021-03-13,m,5,10
USA,Texas,2021-03-13,m,15,55
USA,Texas,2021-03-13,m,25,315
USA,Texas,2021-03-13,m,35,815
USA,Texas,2021-03-13,m,45,2306
USA,Texas,2021-03-13,m,55,4884
USA,Texas,2021-03-13,m,65,7429
USA,Texas,2021-03-13,m,75,7354
USA,Texas,2021-03-13,m,85,4768
USA,Texas,2021-03-13,m,TOT,27943
USA,Utah,2021-03-13,b,0,0
USA,Utah,2021-03-13,b,1,0
USA,Utah,2021-03-13,b,5,1
USA,Utah,2021-03-13,b,15,6
USA,Utah,2021-03-13,b,25,25
USA,Utah,2021-03-13,b,35,57
USA,Utah,2021-03-13,b,45,134
USA,Utah,2021-03-13,b,55,240
USA,Utah,2021-03-13,b,65,500
USA,Utah,2021-03-13,b,75,583
USA,Utah,2021-03-13,b,85,599
USA,Utah,2021-03-13,b,TOT,2145
USA,Utah,2021-03-13,f,0,0
USA,Utah,2021-03-13,f,1,0
USA,Utah,2021-03-13,f,5,0
USA,Utah,2021-03-13,f,15,2
USA,Utah,2021-03-13,f,25,9
USA,Utah,2021-03-13,f,35,22
USA,Utah,2021-03-13,f,45,45
USA,Utah,2021-03-13,f,55,82
USA,Utah,2021-03-13,f,65,182
USA,Utah,2021-03-13,f,75,220
USA,Utah,2021-03-13,f,85,298
USA,Utah,2021-03-13,f,TOT,860
USA,Utah,2021-03-13,m,0,0
USA,Utah,2021-03-13,m,1,0
USA,Utah,2021-03-13,m,5,1
USA,Utah,2021-03-13,m,15,5
USA,Utah,2021-03-13,m,25,16
USA,Utah,2021-03-13,m,35,35
USA,Utah,2021-03-13,m,45,89
USA,Utah,2021-03-13,m,55,158
USA,Utah,2021-03-13,m,65,318
USA,Utah,2021-03-13,m,75,363
USA,Utah,2021-03-13,m,85,301
USA,Utah,2021-03-13,m,TOT,1285
USA,Vermont,2021-03-13,b,0,0
USA,Vermont,2021-03-13,b,1,0
USA,Vermont,2021-03-13,b,5,0
USA,Vermont,2021-03-13,b,15,0
USA,Vermont,2021-03-13,b,25,0
USA,Vermont,2021-03-13,b,35,1
USA,Vermont,2021-03-13,b,45,4
USA,Vermont,2021-03-13,b,55,10
USA,Vermont,2021-03-13,b,65,29
USA,Vermont,2021-03-13,b,75,64
USA,Vermont,2021-03-13,b,85,91
USA,Vermont,2021-03-13,b,TOT,199
USA,Vermont,2021-03-13,f,0,0
USA,Vermont,2021-03-13,f,1,0
USA,Vermont,2021-03-13,f,5,0
USA,Vermont,2021-03-13,f,15,0
USA,Vermont,2021-03-13,f,25,0
USA,Vermont,2021-03-13,f,35,1
USA,Vermont,2021-03-13,f,45,1
USA,Vermont,2021-03-13,f,55,3
USA,Vermont,2021-03-13,f,65,11
USA,Vermont,2021-03-13,f,75,29
USA,Vermont,2021-03-13,f,85,56
USA,Vermont,2021-03-13,f,TOT,101
USA,Vermont,2021-03-13,m,0,0
USA,Vermont,2021-03-13,m,1,0
USA,Vermont,2021-03-13,m,5,0
USA,Vermont,2021-03-13,m,15,0
USA,Vermont,2021-03-13,m,25,0
USA,Vermont,2021-03-13,m,35,1
USA,Vermont,2021-03-13,m,45,3
USA,Vermont,2021-03-13,m,55,6
USA,Vermont,2021-03-13,m,65,18
USA,Vermont,2021-03-13,m,75,35
USA,Vermont,2021-03-13,m,85,35
USA,Vermont,2021-03-13,m,TOT,98
USA,Virginia,2021-03-13,b,0,1
USA,Virginia,2021-03-13,b,1,0
USA,Virginia,2021-03-13,b,5,0
USA,Virginia,2021-03-13,b,15,11
USA,Virginia,2021-03-13,b,25,37
USA,Virginia,2021-03-13,b,35,120
USA,Virginia,2021-03-13,b,45,351
USA,Virginia,2021-03-13,b,55,984
USA,Virginia,2021-03-13,b,65,2011
USA,Virginia,2021-03-13,b,75,2680
USA,Virginia,2021-03-13,b,85,3314
USA,Virginia,2021-03-13,b,TOT,9509
USA,Virginia,2021-03-13,f,0,0
USA,Virginia,2021-03-13,f,1,0
USA,Virginia,2021-03-13,f,5,0
USA,Virginia,2021-03-13,f,15,2
USA,Virginia,2021-03-13,f,25,17
USA,Virginia,2021-03-13,f,35,53
USA,Virginia,2021-03-13,f,45,123
USA,Virginia,2021-03-13,f,55,353
USA,Virginia,2021-03-13,f,65,832
USA,Virginia,2021-03-13,f,75,1223
USA,Virginia,2021-03-13,f,85,1993
USA,Virginia,2021-03-13,f,TOT,4596
USA,Virginia,2021-03-13,m,0,1
USA,Virginia,2021-03-13,m,1,0
USA,Virginia,2021-03-13,m,5,0
USA,Virginia,2021-03-13,m,15,9
USA,Virginia,2021-03-13,m,25,20
USA,Virginia,2021-03-13,m,35,67
USA,Virginia,2021-03-13,m,45,228
USA,Virginia,2021-03-13,m,55,631
USA,Virginia,2021-03-13,m,65,1179
USA,Virginia,2021-03-13,m,75,1457
USA,Virginia,2021-03-13,m,85,1321
USA,Virginia,2021-03-13,m,TOT,4913
USA,Washington,2021-03-13,b,0,0
USA,Washington,2021-03-13,b,1,0
USA,Washington,2021-03-13,b,5,1
USA,Washington,2021-03-13,b,15,10
USA,Washington,2021-03-13,b,25,15
USA,Washington,2021-03-13,b,35,71
USA,Washington,2021-03-13,b,45,185
USA,Washington,2021-03-13,b,55,461
USA,Washington,2021-03-13,b,65,973
USA,Washington,2021-03-13,b,75,1344
USA,Washington,2021-03-13,b,85,1675
USA,Washington,2021-03-13,b,TOT,4735
USA,Washington,2021-03-13,f,0,0
USA,Washington,2021-03-13,f,1,0
USA,Washington,2021-03-13,f,5,1
USA,Washington,2021-03-13,f,15,2
USA,Washington,2021-03-13,f,25,8
USA,Washington,2021-03-13,f,35,27
USA,Washington,2021-03-13,f,45,56
USA,Washington,2021-03-13,f,55,160
USA,Washington,2021-03-13,f,65,388
USA,Washington,2021-03-13,f,75,588
USA,Washington,2021-03-13,f,85,925
USA,Washington,2021-03-13,f,TOT,2154
USA,Washington,2021-03-13,m,0,0
USA,Washington,2021-03-13,m,1,0
USA,Washington,2021-03-13,m,5,0
USA,Washington,2021-03-13,m,15,4
USA,Washington,2021-03-13,m,25,12
USA,Washington,2021-03-13,m,35,44
USA,Washington,2021-03-13,m,45,129
USA,Washington,2021-03-13,m,55,301
USA,Washington,2021-03-13,m,65,585
USA,Washington,2021-03-13,m,75,756
USA,Washington,2021-03-13,m,85,750
USA,Washington,2021-03-13,m,TOT,2581
USA,West Virginia,2021-03-13,b,0,0
USA,West Virginia,2021-03-13,b,1,0
USA,West Virginia,2021-03-13,b,5,0
USA,West Virginia,2021-03-13,b,15,1
USA,West Virginia,2021-03-13,b,25,6
USA,West Virginia,2021-03-13,b,35,19
USA,West Virginia,2021-03-13,b,45,80
USA,West Virginia,2021-03-13,b,55,214
USA,West Virginia,2021-03-13,b,65,594
USA,West Virginia,2021-03-13,b,75,791
USA,West Virginia,2021-03-13,b,85,744
USA,West Virginia,2021-03-13,b,TOT,2449
USA,West Virginia,2021-03-13,f,0,0
USA,West Virginia,2021-03-13,f,1,0
USA,West Virginia,2021-03-13,f,5,0
USA,West Virginia,2021-03-13,f,15,0
USA,West Virginia,2021-03-13,f,25,5
USA,West Virginia,2021-03-13,f,35,12
USA,West Virginia,2021-03-13,f,45,27
USA,West Virginia,2021-03-13,f,55,99
USA,West Virginia,2021-03-13,f,65,239
USA,West Virginia,2021-03-13,f,75,338
USA,West Virginia,2021-03-13,f,85,444
USA,West Virginia,2021-03-13,f,TOT,1164
USA,West Virginia,2021-03-13,m,0,0
USA,West Virginia,2021-03-13,m,1,0
USA,West Virginia,2021-03-13,m,5,0
USA,West Virginia,2021-03-13,m,15,1
USA,West Virginia,2021-03-13,m,25,2
USA,West Virginia,2021-03-13,m,35,6
USA,West Virginia,2021-03-13,m,45,53
USA,West Virginia,2021-03-13,m,55,115
USA,West Virginia,2021-03-13,m,65,355
USA,West Virginia,2021-03-13,m,75,453
USA,West Virginia,2021-03-13,m,85,300
USA,West Virginia,2021-03-13,m,TOT,1285
USA,Wisconsin,2021-03-13,b,0,1
USA,Wisconsin,2021-03-13,b,1,0
USA,Wisconsin,2021-03-13,b,5,0
USA,Wisconsin,2021-03-13,b,15,8
USA,Wisconsin,2021-03-13,b,25,32
USA,Wisconsin,2021-03-13,b,35,67
USA,Wisconsin,2021-03-13,b,45,226
USA,Wisconsin,2021-03-13,b,55,618
USA,Wisconsin,2021-03-13,b,65,1436
USA,Wisconsin,2021-03-13,b,75,2227
USA,Wisconsin,2021-03-13,b,85,3072
USA,Wisconsin,2021-03-13,b,TOT,7687
USA,Wisconsin,2021-03-13,f,0,0
USA,Wisconsin,2021-03-13,f,1,0
USA,Wisconsin,2021-03-13,f,5,0
USA,Wisconsin,2021-03-13,f,15,3
USA,Wisconsin,2021-03-13,f,25,12
USA,Wisconsin,2021-03-13,f,35,27
USA,Wisconsin,2021-03-13,f,45,84
USA,Wisconsin,2021-03-13,f,55,232
USA,Wisconsin,2021-03-13,f,65,524
USA,Wisconsin,2021-03-13,f,75,973
USA,Wisconsin,2021-03-13,f,85,1725
USA,Wisconsin,2021-03-13,f,TOT,3580
USA,Wisconsin,2021-03-13,m,0,1
USA,Wisconsin,2021-03-13,m,1,0
USA,Wisconsin,2021-03-13,m,5,0
USA,Wisconsin,2021-03-13,m,15,6
USA,Wisconsin,2021-03-13,m,25,20
USA,Wisconsin,2021-03-13,m,35,40
USA,Wisconsin,2021-03-13,m,45,142
USA,Wisconsin,2021-03-13,m,55,386
USA,Wisconsin,2021-03-13,m,65,912
USA,Wisconsin,2021-03-13,m,75,1254
USA,Wisconsin,2021-03-13,m,85,1347
USA,Wisconsin,2021-03-13,m,TOT,4107
USA,Wyoming,2021-03-13,b,0,0
USA,Wyoming,2021-03-13,b,1,0
USA,Wyoming,2021-03-13,b,5,0
USA,Wyoming,2021-03-13,b,15,0
USA,Wyoming,2021-03-13,b,25,4
USA,Wyoming,2021-03-13,b,35,9
USA,Wyoming,2021-03-13,b,45,22
USA,Wyoming,2021-03-13,b,55,57
USA,Wyoming,2021-03-13,b,65,130
USA,Wyoming,2021-03-13,b,75,185
USA,Wyoming,2021-03-13,b,85,197
USA,Wyoming,2021-03-13,b,TOT,604
USA,Wyoming,2021-03-13,f,0,0
USA,Wyoming,2021-03-13,f,1,0
USA,Wyoming,2021-03-13,f,5,0
USA,Wyoming,2021-03-13,f,15,0
USA,Wyoming,2021-03-13,f,25,1
USA,Wyoming,2021-03-13,f,35,3
USA,Wyoming,2021-03-13,f,45,9
USA,Wyoming,2021-03-13,f,55,22
USA,Wyoming,2021-03-13,f,65,54
USA,Wyoming,2021-03-13,f,75,91
USA,Wyoming,2021-03-13,f,85,116
USA,Wyoming,2021-03-13,f,TOT,297
USA,Wyoming,2021-03-13,m,0,0
USA,Wyoming,2021-03-13,m,1,0
USA,Wyoming,2021-03-13,m,5,0
USA,Wyoming,2021-03-13,m,15,0
USA,Wyoming,2021-03-13,m,25,2
USA,Wyoming,2021-03-13,m,35,5
USA,Wyoming,2021-03-13,m,45,14
USA,Wyoming,2021-03-13,m,55,35
USA,Wyoming,2021-03-13,m,65,76
USA,Wyoming,2021-03-13,m,75,94
USA,Wyoming,2021-03-13,m,85,81
USA,Wyoming,2021-03-13,m,TOT,307
USA,Alabama,2021-03-20,b,0,2
USA,Alabama,2021-03-20,b,1,0
USA,Alabama,2021-03-20,b,5,0
USA,Alabama,2021-03-20,b,15,10
USA,Alabama,2021-03-20,b,25,64
USA,Alabama,2021-03-20,b,35,194
USA,Alabama,2021-03-20,b,45,530
USA,Alabama,2021-03-20,b,55,1374
USA,Alabama,2021-03-20,b,65,2567
USA,Alabama,2021-03-20,b,75,2899
USA,Alabama,2021-03-20,b,85,2306
USA,Alabama,2021-03-20,b,TOT,9946
USA,Alabama,2021-03-20,f,0,1
USA,Alabama,2021-03-20,f,1,0
USA,Alabama,2021-03-20,f,5,0
USA,Alabama,2021-03-20,f,15,5
USA,Alabama,2021-03-20,f,25,24
USA,Alabama,2021-03-20,f,35,82
USA,Alabama,2021-03-20,f,45,237
USA,Alabama,2021-03-20,f,55,584
USA,Alabama,2021-03-20,f,65,1050
USA,Alabama,2021-03-20,f,75,1301
USA,Alabama,2021-03-20,f,85,1332
USA,Alabama,2021-03-20,f,TOT,4615
USA,Alabama,2021-03-20,m,0,1
USA,Alabama,2021-03-20,m,1,0
USA,Alabama,2021-03-20,m,5,0
USA,Alabama,2021-03-20,m,15,7
USA,Alabama,2021-03-20,m,25,40
USA,Alabama,2021-03-20,m,35,112
USA,Alabama,2021-03-20,m,45,293
USA,Alabama,2021-03-20,m,55,790
USA,Alabama,2021-03-20,m,65,1517
USA,Alabama,2021-03-20,m,75,1598
USA,Alabama,2021-03-20,m,85,974
USA,Alabama,2021-03-20,m,TOT,5331
USA,Alaska,2021-03-20,b,0,0
USA,Alaska,2021-03-20,b,1,0
USA,Alaska,2021-03-20,b,5,0
USA,Alaska,2021-03-20,b,15,1
USA,Alaska,2021-03-20,b,25,4
USA,Alaska,2021-03-20,b,35,10
USA,Alaska,2021-03-20,b,45,13
USA,Alaska,2021-03-20,b,55,36
USA,Alaska,2021-03-20,b,65,74
USA,Alaska,2021-03-20,b,75,84
USA,Alaska,2021-03-20,b,85,75
USA,Alaska,2021-03-20,b,TOT,297
USA,Alaska,2021-03-20,f,0,0
USA,Alaska,2021-03-20,f,1,0
USA,Alaska,2021-03-20,f,5,0
USA,Alaska,2021-03-20,f,15,1
USA,Alaska,2021-03-20,f,25,1
USA,Alaska,2021-03-20,f,35,3
USA,Alaska,2021-03-20,f,45,8
USA,Alaska,2021-03-20,f,55,17
USA,Alaska,2021-03-20,f,65,23
USA,Alaska,2021-03-20,f,75,33
USA,Alaska,2021-03-20,f,85,38
USA,Alaska,2021-03-20,f,TOT,124
USA,Alaska,2021-03-20,m,0,0
USA,Alaska,2021-03-20,m,1,0
USA,Alaska,2021-03-20,m,5,0
USA,Alaska,2021-03-20,m,15,0
USA,Alaska,2021-03-20,m,25,1
USA,Alaska,2021-03-20,m,35,4
USA,Alaska,2021-03-20,m,45,10
USA,Alaska,2021-03-20,m,55,19
USA,Alaska,2021-03-20,m,65,51
USA,Alaska,2021-03-20,m,75,51
USA,Alaska,2021-03-20,m,85,37
USA,Alaska,2021-03-20,m,TOT,173
USA,Arizona,2021-03-20,b,0,0
USA,Arizona,2021-03-20,b,1,2
USA,Arizona,2021-03-20,b,5,7
USA,Arizona,2021-03-20,b,15,42
USA,Arizona,2021-03-20,b,25,173
USA,Arizona,2021-03-20,b,35,385
USA,Arizona,2021-03-20,b,45,937
USA,Arizona,2021-03-20,b,55,2184
USA,Arizona,2021-03-20,b,65,3570
USA,Arizona,2021-03-20,b,75,4312
USA,Arizona,2021-03-20,b,85,3416
USA,Arizona,2021-03-20,b,TOT,15028
USA,Arizona,2021-03-20,f,0,0
USA,Arizona,2021-03-20,f,1,0
USA,Arizona,2021-03-20,f,5,4
USA,Arizona,2021-03-20,f,15,15
USA,Arizona,2021-03-20,f,25,70
USA,Arizona,2021-03-20,f,35,138
USA,Arizona,2021-03-20,f,45,316
USA,Arizona,2021-03-20,f,55,820
USA,Arizona,2021-03-20,f,65,1404
USA,Arizona,2021-03-20,f,75,1696
USA,Arizona,2021-03-20,f,85,1719
USA,Arizona,2021-03-20,f,TOT,6182
USA,Arizona,2021-03-20,m,0,0
USA,Arizona,2021-03-20,m,1,1
USA,Arizona,2021-03-20,m,5,4
USA,Arizona,2021-03-20,m,15,27
USA,Arizona,2021-03-20,m,25,103
USA,Arizona,2021-03-20,m,35,247
USA,Arizona,2021-03-20,m,45,621
USA,Arizona,2021-03-20,m,55,1364
USA,Arizona,2021-03-20,m,65,2166
USA,Arizona,2021-03-20,m,75,2616
USA,Arizona,2021-03-20,m,85,1697
USA,Arizona,2021-03-20,m,TOT,8846
USA,Arkansas,2021-03-20,b,0,0
USA,Arkansas,2021-03-20,b,1,1
USA,Arkansas,2021-03-20,b,5,0
USA,Arkansas,2021-03-20,b,15,6
USA,Arkansas,2021-03-20,b,25,30
USA,Arkansas,2021-03-20,b,35,81
USA,Arkansas,2021-03-20,b,45,244
USA,Arkansas,2021-03-20,b,55,666
USA,Arkansas,2021-03-20,b,65,1263
USA,Arkansas,2021-03-20,b,75,1692
USA,Arkansas,2021-03-20,b,85,1700
USA,Arkansas,2021-03-20,b,TOT,5682
USA,Arkansas,2021-03-20,f,0,0
USA,Arkansas,2021-03-20,f,1,1
USA,Arkansas,2021-03-20,f,5,0
USA,Arkansas,2021-03-20,f,15,4
USA,Arkansas,2021-03-20,f,25,13
USA,Arkansas,2021-03-20,f,35,33
USA,Arkansas,2021-03-20,f,45,94
USA,Arkansas,2021-03-20,f,55,275
USA,Arkansas,2021-03-20,f,65,539
USA,Arkansas,2021-03-20,f,75,765
USA,Arkansas,2021-03-20,f,85,1012
USA,Arkansas,2021-03-20,f,TOT,2735
USA,Arkansas,2021-03-20,m,0,0
USA,Arkansas,2021-03-20,m,1,0
USA,Arkansas,2021-03-20,m,5,0
USA,Arkansas,2021-03-20,m,15,2
USA,Arkansas,2021-03-20,m,25,17
USA,Arkansas,2021-03-20,m,35,48
USA,Arkansas,2021-03-20,m,45,150
USA,Arkansas,2021-03-20,m,55,391
USA,Arkansas,2021-03-20,m,65,724
USA,Arkansas,2021-03-20,m,75,927
USA,Arkansas,2021-03-20,m,85,688
USA,Arkansas,2021-03-20,m,TOT,2947
USA,California,2021-03-20,b,0,4
USA,California,2021-03-20,b,1,2
USA,California,2021-03-20,b,5,6
USA,California,2021-03-20,b,15,120
USA,California,2021-03-20,b,25,582
USA,California,2021-03-20,b,35,1538
USA,California,2021-03-20,b,45,4058
USA,California,2021-03-20,b,55,9179
USA,California,2021-03-20,b,65,13304
USA,California,2021-03-20,b,75,14672
USA,California,2021-03-20,b,85,15636
USA,California,2021-03-20,b,TOT,59101
USA,California,2021-03-20,f,0,1
USA,California,2021-03-20,f,1,1
USA,California,2021-03-20,f,5,2
USA,California,2021-03-20,f,15,47
USA,California,2021-03-20,f,25,196
USA,California,2021-03-20,f,35,479
USA,California,2021-03-20,f,45,1143
USA,California,2021-03-20,f,55,2891
USA,California,2021-03-20,f,65,4715
USA,California,2021-03-20,f,75,6233
USA,California,2021-03-20,f,85,8580
USA,California,2021-03-20,f,TOT,24287
USA,California,2021-03-20,m,0,3
USA,California,2021-03-20,m,1,2
USA,California,2021-03-20,m,5,4
USA,California,2021-03-20,m,15,73
USA,California,2021-03-20,m,25,386
USA,California,2021-03-20,m,35,1059
USA,California,2021-03-20,m,45,2915
USA,California,2021-03-20,m,55,6288
USA,California,2021-03-20,m,65,8589
USA,California,2021-03-20,m,75,8439
USA,California,2021-03-20,m,85,7056
USA,California,2021-03-20,m,TOT,34814
USA,Colorado,2021-03-20,b,0,2
USA,Colorado,2021-03-20,b,1,0
USA,Colorado,2021-03-20,b,5,2
USA,Colorado,2021-03-20,b,15,18
USA,Colorado,2021-03-20,b,25,31
USA,Colorado,2021-03-20,b,35,77
USA,Colorado,2021-03-20,b,45,267
USA,Colorado,2021-03-20,b,55,588
USA,Colorado,2021-03-20,b,65,1226
USA,Colorado,2021-03-20,b,75,1759
USA,Colorado,2021-03-20,b,85,2213
USA,Colorado,2021-03-20,b,TOT,6183
USA,Colorado,2021-03-20,f,0,0
USA,Colorado,2021-03-20,f,1,0
USA,Colorado,2021-03-20,f,5,0
USA,Colorado,2021-03-20,f,15,5
USA,Colorado,2021-03-20,f,25,11
USA,Colorado,2021-03-20,f,35,28
USA,Colorado,2021-03-20,f,45,74
USA,Colorado,2021-03-20,f,55,186
USA,Colorado,2021-03-20,f,65,430
USA,Colorado,2021-03-20,f,75,755
USA,Colorado,2021-03-20,f,85,1263
USA,Colorado,2021-03-20,f,TOT,2752
USA,Colorado,2021-03-20,m,0,2
USA,Colorado,2021-03-20,m,1,0
USA,Colorado,2021-03-20,m,5,2
USA,Colorado,2021-03-20,m,15,13
USA,Colorado,2021-03-20,m,25,20
USA,Colorado,2021-03-20,m,35,49
USA,Colorado,2021-03-20,m,45,193
USA,Colorado,2021-03-20,m,55,402
USA,Colorado,2021-03-20,m,65,796
USA,Colorado,2021-03-20,m,75,1004
USA,Colorado,2021-03-20,m,85,950
USA,Colorado,2021-03-20,m,TOT,3431
USA,Connecticut,2021-03-20,b,0,1
USA,Connecticut,2021-03-20,b,1,0
USA,Connecticut,2021-03-20,b,5,1
USA,Connecticut,2021-03-20,b,15,5
USA,Connecticut,2021-03-20,b,25,22
USA,Connecticut,2021-03-20,b,35,54
USA,Connecticut,2021-03-20,b,45,200
USA,Connecticut,2021-03-20,b,55,655
USA,Connecticut,2021-03-20,b,65,1283
USA,Connecticut,2021-03-20,b,75,2006
USA,Connecticut,2021-03-20,b,85,3318
USA,Connecticut,2021-03-20,b,TOT,7544
USA,Connecticut,2021-03-20,f,0,1
USA,Connecticut,2021-03-20,f,1,0
USA,Connecticut,2021-03-20,f,5,1
USA,Connecticut,2021-03-20,f,15,2
USA,Connecticut,2021-03-20,f,25,9
USA,Connecticut,2021-03-20,f,35,19
USA,Connecticut,2021-03-20,f,45,61
USA,Connecticut,2021-03-20,f,55,236
USA,Connecticut,2021-03-20,f,65,511
USA,Connecticut,2021-03-20,f,75,956
USA,Connecticut,2021-03-20,f,85,2074
USA,Connecticut,2021-03-20,f,TOT,3869
USA,Connecticut,2021-03-20,m,0,0
USA,Connecticut,2021-03-20,m,1,0
USA,Connecticut,2021-03-20,m,5,0
USA,Connecticut,2021-03-20,m,15,3
USA,Connecticut,2021-03-20,m,25,13
USA,Connecticut,2021-03-20,m,35,35
USA,Connecticut,2021-03-20,m,45,139
USA,Connecticut,2021-03-20,m,55,419
USA,Connecticut,2021-03-20,m,65,772
USA,Connecticut,2021-03-20,m,75,1050
