Region,Sex,Age,Date,CumEpi,CumExc,CumPos,Exposure
Midwest,f,40,2020-08-15,2603.77762709529,3318.214657665857,3330.365130472162,5468500.959360591
Midwest,f,40,2020-09-15,2746.830456734011,3597.374889699753,3629.0419926176887,6379077.232745321
Midwest,f,40,2020-10-15,3151.261330779536,4163.80126803294,4195.468370950876,7289423.7590985615
Midwest,f,40,2020-11-15,4118.6132325259205,5151.764079918297,5183.431182836233,8199540.266865988
Midwest,f,40,2020-12-15,5700.934571669403,6747.550443994375,6779.217546912311,9109424.306022784
Midwest,f,40,2021-01-15,6667.015490734274,7739.295966310699,7770.9630692286355,10019071.248073647
Midwest,f,40,2021-02-15,6702.7474870528085,7915.0772566202595,7963.8929918633985,10928474.286052791
Midwest,f,40,2021-03-15,6885.436770738981,8239.78765028429,8290.581065963686,11837624.434523936
Midwest,f,40,2021-04-15,7361.490559859531,8711.056604725225,8790.7908994842,12746510.529580325
Midwest,f,65,2020-03-15,196.9790413170142,192.76995174759207,272.23039171123077,284765.37338815694
Midwest,f,65,2020-04-15,1023.6121651557722,1086.8405304467517,1183.2668059280895,570377.4921146041
Midwest,f,65,2020-05-15,1584.0199833387674,1767.43997492609,1864.2381748872149,856835.5384189031
Midwest,f,65,2020-06-15,1844.5059753796172,2044.4287032678544,2169.3074535603287,1144136.9574959443
Midwest,f,65,2020-07-15,2109.8576640641554,2484.192086295731,2612.7267689538903,1432277.4574959457
Midwest,f,65,2020-08-15,2345.2431978534937,2912.2091978588646,3040.743880517024,1721250.7730241462
Midwest,f,65,2020-09-15,2632.532545569569,3396.8619986748067,3525.396681332966,2011047.719139573
Midwest,f,65,2020-10-15,3401.5568850279246,4234.625363311565,4363.160045969725,2301655.9548547347
Midwest,f,65,2020-11-15,4919.8795257821375,5752.948004065778,5881.482686723937,2593059.98313562
Midwest,f,65,2020-12-15,7158.469034478795,7991.537512762436,8120.072195420595,2885241.1509016994
Midwest,f,65,2021-01-15,8316.931538485182,9235.432141467183,9363.966824125342,3178177.649025924
Midwest,f,65,2021-02-15,8424.924237200617,9252.023052965018,9548.011828762556,3471844.5123347254
Midwest,f,65,2021-03-15,8424.924237200617,9371.670869849893,9709.750992567717,3766213.619608016
Midwest,f,65,2021-04-15,8608.468765272572,9585.111325376838,9989.081379833122,4061253.69357919
Midwest,f,75,2020-03-15,313.6399857136254,414.98326342547034,451.50292771286115,156452.5136172465
Midwest,f,75,2020-04-15,1418.8813913014742,1524.917765052262,1615.9691232132338,313108.2248193838
Midwest,f,75,2020-05-15,2302.264571428491,2493.240387306614,2587.7818982417552,469964.8065926348
Midwest,f,75,2020-06-15,2479.3162834252366,2667.855774843257,2847.729376375137,627020.8881213513
Midwest,f,75,2020-07-15,2895.4768574144678,3264.8364395467156,3449.8072987265878,784276.054788014
Midwest,f,75,2020-08-15,3671.211810426205,4101.615757795229,4286.586616975101,941731.3718108054
Midwest,f,75,2020-09-15,4142.02123731408,4685.430117760808,4870.40097694068,1099391.4787939
Midwest,f,75,2020-10-15,5475.571630468954,6018.980510915682,6203.951370095554,1257265.1133650374
Midwest,f,75,2020-11-15,8259.612117942788,8803.020998389515,8987.991857569388,1415365.1111755222
Midwest,f,75,2020-12-15,11717.614724231364,12280.349452340928,12465.3203115208,1573708.4059002234
Midwest,f,75,2021-01-15,13172.326989317447,13821.845966341454,14015.44085338584,1732316.0292375756
Midwest,f,75,2021-02-15,13172.326989317447,13559.88034068393,14059.864456322957,1891213.1109095777
Midwest,f,75,2021-03-15,13172.326989317447,13410.533301753128,14099.50748609448,2050428.8786617937
Midwest,f,75,2021-04-15,13264.721509566056,13158.929100249443,14196.445988735164,2209996.6582633527
Midwest,f,85,2020-03-15,143.79347506213207,281.1929330531836,419.31537433687686,91149.5890097465
Midwest,f,85,2020-04-15,2465.758393643673,2558.302589290208,2778.196957752687,182354.64585127376
Midwest,f,85,2020-05-15,4442.562250504622,4618.301782176812,4838.196150639291,273615.9934706406
Midwest,f,85,2020-06-15,4718.703219393967,4870.663534956886,5214.709706342019,364933.9542065646
Midwest,f,85,2020-07-15,5030.43759686765,5436.315977660542,5809.10031431697,456308.34979042143
Midwest,f,85,2020-08-15,6068.878479754416,6703.357066414614,7076.141403071043,547738.5963221036
Midwest,f,85,2020-09-15,6527.9701211710735,7543.314507998123,7920.554254866223,639224.0841734505
Midwest,f,85,2020-10-15,8759.760886164184,9775.105272991234,10152.345019859335,730764.2729641068
Midwest,f,85,2020-11-15,13279.334752612416,14294.679139439466,14671.918886307565,822358.691561522
Midwest,f,85,2020-12-15,19016.122436466118,20031.46682329317,20408.70657016127,914006.938080951
Midwest,f,85,2021-01-15,21127.830030849254,22253.597576568078,22680.323352647265,1005708.6798854533
Midwest,f,85,2021-02-15,21127.830030849254,20771.41729986386,22680.323352647265,1097463.653585894
Midwest,f,85,2021-03-15,21127.830030849254,19305.988159523797,22680.323352647265,1189271.6650409426
Midwest,f,85,2021-04-15,21127.830030849254,18068.770753457586,22680.323352647265,1281132.5893570744
Midwest,m,0,2020-03-15,135.25355231425286,222.1296667566815,232.27869207380172,1551393.17494739
Midwest,m,0,2020-04-15,459.12356653205285,567.6773350299055,587.7053132437376,3102452.9938193443
Midwest,m,0,2020-05-15,1095.298920462025,1247.1104207487735,1267.1383989626054,4653172.853407899
Midwest,m,0,2020-06-15,1620.2236561955842,1806.0763431924363,1826.1043214062684,6203547.492655624
Midwest,m,0,2020-07-15,2214.590073808765,2428.582255329437,2449.394319757661,7753572.992655624
Midwest,m,0,2020-08-15,2527.2155572100646,2844.855704853972,2865.667769282196,9303246.66629443
Midwest,m,0,2020-09-15,2812.439795543588,3214.9997555484815,3236.977508375432,10852566.616823563
Midwest,m,0,2020-10-15,3196.694030677619,3639.070777472125,3661.0485302990755,12401531.627502427
Midwest,m,0,2020-11-15,3525.4393417150723,4032.192571084625,4054.170323911575,13950141.161598304
Midwest,m,0,2020-12-15,3942.2759226341404,4486.826395841959,4508.80414866891,15498395.36238636
Midwest,m,0,2021-01-15,4402.921002296886,4978.5977027689305,5001.623012133331,17046295.053149644
Midwest,m,0,2021-02-15,4455.846761186856,5137.045295439027,5179.774497461321,18593841.737179082
Midwest,m,0,2021-03-15,4736.768991628081,5542.503451987648,5586.09640799195,20141037.59777349
Midwest,m,0,2021-04-15,5164.95071584014,5936.870834230676,6023.608497716978,21687885.49823955
Midwest,m,40,2020-03-15,487.42774314121795,538.1281362738739,562.6697980964112,904136.639973896
Midwest,m,40,2020-04-15,1794.9860882988978,1901.841516585988,1939.4153265068735,1808145.567581244
Midwest,m,40,2020-05-15,3401.1307027164194,3561.3853951986157,3598.959205119501,2712034.7077257293
Midwest,m,40,2020-06-15,4157.120160057285,4430.793230793063,4468.367040713949,3615812.75449525
Midwest,m,40,2020-07-15,5194.492399161427,5515.723545290799,5553.297355211684,4519489.171161919
Midwest,m,40,2020-08-15,6223.602399589637,6567.49385320813,6605.067663129015,5423073.706449203
Midwest,m,40,2020-09-15,6749.6133543855185,7177.2385048169435,7217.673091347226,6326574.459600499
Midwest,m,40,2020-10-15,7844.00323309686,8278.90688686265,8319.34147339293,7229997.396646268
Midwest,m,40,2020-11-15,9727.97561864634,10162.879272412129,10203.31385894241,8133346.350404045
Midwest,m,40,2020-12-15,12441.061536423636,12889.97312337893,12930.40770990921,9036623.020478431
Midwest,m,40,2021-01-15,14380.062235424579,14843.671488211687,14884.106074741969,9939826.9732611
Midwest,m,40,2021-02-15,14626.119820708329,15265.86354369705,15340.197448351992,10842955.641930789
