Country,Region,Date,Sex,Age,AgeInt,Metric,Measure,Value
USA,New Hampshire,2021-02-27,m,0,1,Count,Deaths,0
USA,New Hampshire,2021-02-27,m,1,4,Count,Deaths,0
USA,New Hampshire,2021-02-27,m,5,10,Count,Deaths,0
USA,New Hampshire,2021-02-27,m,15,10,Count,Deaths,1
USA,New Hampshire,2021-02-27,m,25,10,Count,Deaths,2
USA,New Hampshire,2021-02-27,m,35,10,Count,Deaths,4
USA,New Hampshire,2021-02-27,m,45,10,Count,Deaths,13
USA,New Hampshire,2021-02-27,m,55,10,Count,Deaths,41
USA,New Hampshire,2021-02-27,m,65,10,Count,Deaths,111
USA,New Hampshire,2021-02-27,m,75,10,Count,Deaths,199
USA,New Hampshire,2021-02-27,m,85,20,Count,Deaths,225
USA,New Hampshire,2021-02-27,m,TOT,NA,Count,Deaths,595
USA,New Jersey,2021-02-27,b,0,1,Count,Deaths,1
USA,New Jersey,2021-02-27,b,1,4,Count,Deaths,1
USA,New Jersey,2021-02-27,b,5,10,Count,Deaths,2
USA,New Jersey,2021-02-27,b,15,10,Count,Deaths,21
USA,New Jersey,2021-02-27,b,25,10,Count,Deaths,150
USA,New Jersey,2021-02-27,b,35,10,Count,Deaths,369
USA,New Jersey,2021-02-27,b,45,10,Count,Deaths,1078
USA,New Jersey,2021-02-27,b,55,10,Count,Deaths,2707
USA,New Jersey,2021-02-27,b,65,10,Count,Deaths,4305
USA,New Jersey,2021-02-27,b,75,10,Count,Deaths,5701
USA,New Jersey,2021-02-27,b,85,20,Count,Deaths,7006
USA,New Jersey,2021-02-27,b,TOT,NA,Count,Deaths,21340
USA,New Jersey,2021-02-27,f,0,1,Count,Deaths,0
USA,New Jersey,2021-02-27,f,1,4,Count,Deaths,1
USA,New Jersey,2021-02-27,f,5,10,Count,Deaths,1
USA,New Jersey,2021-02-27,f,15,10,Count,Deaths,7
USA,New Jersey,2021-02-27,f,25,10,Count,Deaths,47
USA,New Jersey,2021-02-27,f,35,10,Count,Deaths,98
USA,New Jersey,2021-02-27,f,45,10,Count,Deaths,293
USA,New Jersey,2021-02-27,f,55,10,Count,Deaths,885
USA,New Jersey,2021-02-27,f,65,10,Count,Deaths,1587
USA,New Jersey,2021-02-27,f,75,10,Count,Deaths,2575
USA,New Jersey,2021-02-27,f,85,20,Count,Deaths,4176
USA,New Jersey,2021-02-27,f,TOT,NA,Count,Deaths,9669
USA,New Jersey,2021-02-27,m,0,1,Count,Deaths,1
USA,New Jersey,2021-02-27,m,1,4,Count,Deaths,0
USA,New Jersey,2021-02-27,m,5,10,Count,Deaths,0
USA,New Jersey,2021-02-27,m,15,10,Count,Deaths,15
USA,New Jersey,2021-02-27,m,25,10,Count,Deaths,103
USA,New Jersey,2021-02-27,m,35,10,Count,Deaths,271
USA,New Jersey,2021-02-27,m,45,10,Count,Deaths,785
USA,New Jersey,2021-02-27,m,55,10,Count,Deaths,1822
USA,New Jersey,2021-02-27,m,65,10,Count,Deaths,2718
USA,New Jersey,2021-02-27,m,75,10,Count,Deaths,3126
USA,New Jersey,2021-02-27,m,85,20,Count,Deaths,2830
USA,New Jersey,2021-02-27,m,TOT,NA,Count,Deaths,11671
USA,New Mexico,2021-02-27,b,0,1,Count,Deaths,0
USA,New Mexico,2021-02-27,b,1,4,Count,Deaths,0
USA,New Mexico,2021-02-27,b,5,10,Count,Deaths,1
USA,New Mexico,2021-02-27,b,15,10,Count,Deaths,7
USA,New Mexico,2021-02-27,b,25,10,Count,Deaths,67
USA,New Mexico,2021-02-27,b,35,10,Count,Deaths,123
USA,New Mexico,2021-02-27,b,45,10,Count,Deaths,246
USA,New Mexico,2021-02-27,b,55,10,Count,Deaths,518
USA,New Mexico,2021-02-27,b,65,10,Count,Deaths,805
USA,New Mexico,2021-02-27,b,75,10,Count,Deaths,893
USA,New Mexico,2021-02-27,b,85,20,Count,Deaths,818
USA,New Mexico,2021-02-27,b,TOT,NA,Count,Deaths,3478
USA,New Mexico,2021-02-27,f,0,1,Count,Deaths,0
USA,New Mexico,2021-02-27,f,1,4,Count,Deaths,0
USA,New Mexico,2021-02-27,f,5,10,Count,Deaths,0
USA,New Mexico,2021-02-27,f,15,10,Count,Deaths,6
USA,New Mexico,2021-02-27,f,25,10,Count,Deaths,21
USA,New Mexico,2021-02-27,f,35,10,Count,Deaths,46
USA,New Mexico,2021-02-27,f,45,10,Count,Deaths,97
USA,New Mexico,2021-02-27,f,55,10,Count,Deaths,202
USA,New Mexico,2021-02-27,f,65,10,Count,Deaths,334
USA,New Mexico,2021-02-27,f,75,10,Count,Deaths,402
USA,New Mexico,2021-02-27,f,85,20,Count,Deaths,456
USA,New Mexico,2021-02-27,f,TOT,NA,Count,Deaths,1564
USA,New Mexico,2021-02-27,m,0,1,Count,Deaths,0
USA,New Mexico,2021-02-27,m,1,4,Count,Deaths,0
USA,New Mexico,2021-02-27,m,5,10,Count,Deaths,1
USA,New Mexico,2021-02-27,m,15,10,Count,Deaths,2
USA,New Mexico,2021-02-27,m,25,10,Count,Deaths,46
USA,New Mexico,2021-02-27,m,35,10,Count,Deaths,77
USA,New Mexico,2021-02-27,m,45,10,Count,Deaths,149
USA,New Mexico,2021-02-27,m,55,10,Count,Deaths,316
USA,New Mexico,2021-02-27,m,65,10,Count,Deaths,471
USA,New Mexico,2021-02-27,m,75,10,Count,Deaths,491
USA,New Mexico,2021-02-27,m,85,20,Count,Deaths,362
USA,New Mexico,2021-02-27,m,TOT,NA,Count,Deaths,1914
USA,New York,2021-02-27,b,0,1,Count,Deaths,2
USA,New York,2021-02-27,b,1,4,Count,Deaths,1
USA,New York,2021-02-27,b,5,10,Count,Deaths,3
USA,New York,2021-02-27,b,15,10,Count,Deaths,22
USA,New York,2021-02-27,b,25,10,Count,Deaths,97
USA,New York,2021-02-27,b,35,10,Count,Deaths,266
USA,New York,2021-02-27,b,45,10,Count,Deaths,773
USA,New York,2021-02-27,b,55,10,Count,Deaths,2208
USA,New York,2021-02-27,b,65,10,Count,Deaths,4189
USA,New York,2021-02-27,b,75,10,Count,Deaths,5898
USA,New York,2021-02-27,b,85,20,Count,Deaths,8424
USA,New York,2021-02-27,b,TOT,NA,Count,Deaths,21882
USA,New York,2021-02-27,f,0,1,Count,Deaths,0
USA,New York,2021-02-27,f,1,4,Count,Deaths,0
USA,New York,2021-02-27,f,5,10,Count,Deaths,1
USA,New York,2021-02-27,f,15,10,Count,Deaths,5
USA,New York,2021-02-27,f,25,10,Count,Deaths,31
USA,New York,2021-02-27,f,35,10,Count,Deaths,85
USA,New York,2021-02-27,f,45,10,Count,Deaths,231
USA,New York,2021-02-27,f,55,10,Count,Deaths,743
USA,New York,2021-02-27,f,65,10,Count,Deaths,1612
USA,New York,2021-02-27,f,75,10,Count,Deaths,2729
USA,New York,2021-02-27,f,85,20,Count,Deaths,5102
USA,New York,2021-02-27,f,TOT,NA,Count,Deaths,10539
USA,New York,2021-02-27,m,0,1,Count,Deaths,1
USA,New York,2021-02-27,m,1,4,Count,Deaths,1
USA,New York,2021-02-27,m,5,10,Count,Deaths,2
USA,New York,2021-02-27,m,15,10,Count,Deaths,17
USA,New York,2021-02-27,m,25,10,Count,Deaths,66
USA,New York,2021-02-27,m,35,10,Count,Deaths,181
USA,New York,2021-02-27,m,45,10,Count,Deaths,542
USA,New York,2021-02-27,m,55,10,Count,Deaths,1465
USA,New York,2021-02-27,m,65,10,Count,Deaths,2577
USA,New York,2021-02-27,m,75,10,Count,Deaths,3169
USA,New York,2021-02-27,m,85,20,Count,Deaths,3322
USA,New York,2021-02-27,m,TOT,NA,Count,Deaths,11343
USA,New York City,2021-02-27,b,0,1,Count,Deaths,3
USA,New York City,2021-02-27,b,1,4,Count,Deaths,2
USA,New York City,2021-02-27,b,5,10,Count,Deaths,10
USA,New York City,2021-02-27,b,15,10,Count,Deaths,37
USA,New York City,2021-02-27,b,25,10,Count,Deaths,207
USA,New York City,2021-02-27,b,35,10,Count,Deaths,594
USA,New York City,2021-02-27,b,45,10,Count,Deaths,1618
USA,New York City,2021-02-27,b,55,10,Count,Deaths,3932
USA,New York City,2021-02-27,b,65,10,Count,Deaths,6185
USA,New York City,2021-02-27,b,75,10,Count,Deaths,6771
USA,New York City,2021-02-27,b,85,20,Count,Deaths,6277
USA,New York City,2021-02-27,b,TOT,NA,Count,Deaths,25636
USA,New York City,2021-02-27,f,0,1,Count,Deaths,1
USA,New York City,2021-02-27,f,1,4,Count,Deaths,1
USA,New York City,2021-02-27,f,5,10,Count,Deaths,3
USA,New York City,2021-02-27,f,15,10,Count,Deaths,12
USA,New York City,2021-02-27,f,25,10,Count,Deaths,65
USA,New York City,2021-02-27,f,35,10,Count,Deaths,139
USA,New York City,2021-02-27,f,45,10,Count,Deaths,471
USA,New York City,2021-02-27,f,55,10,Count,Deaths,1287
USA,New York City,2021-02-27,f,65,10,Count,Deaths,2207
USA,New York City,2021-02-27,f,75,10,Count,Deaths,2863
USA,New York City,2021-02-27,f,85,20,Count,Deaths,3500
USA,New York City,2021-02-27,f,TOT,NA,Count,Deaths,10549
USA,New York City,2021-02-27,m,0,1,Count,Deaths,3
USA,New York City,2021-02-27,m,1,4,Count,Deaths,2
USA,New York City,2021-02-27,m,5,10,Count,Deaths,5
USA,New York City,2021-02-27,m,15,10,Count,Deaths,25
USA,New York City,2021-02-27,m,25,10,Count,Deaths,142
USA,New York City,2021-02-27,m,35,10,Count,Deaths,455
USA,New York City,2021-02-27,m,45,10,Count,Deaths,1147
USA,New York City,2021-02-27,m,55,10,Count,Deaths,2645
USA,New York City,2021-02-27,m,65,10,Count,Deaths,3978
USA,New York City,2021-02-27,m,75,10,Count,Deaths,3908
USA,New York City,2021-02-27,m,85,20,Count,Deaths,2777
USA,New York City,2021-02-27,m,TOT,NA,Count,Deaths,15087
USA,North Carolina,2021-02-27,b,0,1,Count,Deaths,0
USA,North Carolina,2021-02-27,b,1,4,Count,Deaths,0
USA,North Carolina,2021-02-27,b,5,10,Count,Deaths,1
USA,North Carolina,2021-02-27,b,15,10,Count,Deaths,5
USA,North Carolina,2021-02-27,b,25,10,Count,Deaths,34
USA,North Carolina,2021-02-27,b,35,10,Count,Deaths,91
USA,North Carolina,2021-02-27,b,45,10,Count,Deaths,251
USA,North Carolina,2021-02-27,b,55,10,Count,Deaths,587
USA,North Carolina,2021-02-27,b,65,10,Count,Deaths,1204
USA,North Carolina,2021-02-27,b,75,10,Count,Deaths,1500
USA,North Carolina,2021-02-27,b,85,20,Count,Deaths,1595
USA,North Carolina,2021-02-27,b,TOT,NA,Count,Deaths,5267
USA,North Carolina,2021-02-27,f,0,1,Count,Deaths,0
USA,North Carolina,2021-02-27,f,1,4,Count,Deaths,0
USA,North Carolina,2021-02-27,f,5,10,Count,Deaths,0
USA,North Carolina,2021-02-27,f,15,10,Count,Deaths,1
USA,North Carolina,2021-02-27,f,25,10,Count,Deaths,13
USA,North Carolina,2021-02-27,f,35,10,Count,Deaths,28
USA,North Carolina,2021-02-27,f,45,10,Count,Deaths,92
USA,North Carolina,2021-02-27,f,55,10,Count,Deaths,225
USA,North Carolina,2021-02-27,f,65,10,Count,Deaths,517
USA,North Carolina,2021-02-27,f,75,10,Count,Deaths,710
USA,North Carolina,2021-02-27,f,85,20,Count,Deaths,1007
USA,North Carolina,2021-02-27,f,TOT,NA,Count,Deaths,2593
USA,North Carolina,2021-02-27,m,0,1,Count,Deaths,0
USA,North Carolina,2021-02-27,m,1,4,Count,Deaths,0
USA,North Carolina,2021-02-27,m,5,10,Count,Deaths,1
USA,North Carolina,2021-02-27,m,15,10,Count,Deaths,4
USA,North Carolina,2021-02-27,m,25,10,Count,Deaths,21
USA,North Carolina,2021-02-27,m,35,10,Count,Deaths,63
USA,North Carolina,2021-02-27,m,45,10,Count,Deaths,159
USA,North Carolina,2021-02-27,m,55,10,Count,Deaths,362
USA,North Carolina,2021-02-27,m,65,10,Count,Deaths,687
USA,North Carolina,2021-02-27,m,75,10,Count,Deaths,790
USA,North Carolina,2021-02-27,m,85,20,Count,Deaths,588
USA,North Carolina,2021-02-27,m,TOT,NA,Count,Deaths,2674
USA,North Dakota,2021-02-27,b,0,1,Count,Deaths,0
USA,North Dakota,2021-02-27,b,1,4,Count,Deaths,0
USA,North Dakota,2021-02-27,b,5,10,Count,Deaths,0
USA,North Dakota,2021-02-27,b,15,10,Count,Deaths,2
USA,North Dakota,2021-02-27,b,25,10,Count,Deaths,8
USA,North Dakota,2021-02-27,b,35,10,Count,Deaths,19
USA,North Dakota,2021-02-27,b,45,10,Count,Deaths,43
USA,North Dakota,2021-02-27,b,55,10,Count,Deaths,133
USA,North Dakota,2021-02-27,b,65,10,Count,Deaths,267
USA,North Dakota,2021-02-27,b,75,10,Count,Deaths,433
USA,North Dakota,2021-02-27,b,85,20,Count,Deaths,701
USA,North Dakota,2021-02-27,b,TOT,NA,Count,Deaths,1606
USA,North Dakota,2021-02-27,f,0,1,Count,Deaths,0
USA,North Dakota,2021-02-27,f,1,4,Count,Deaths,0
USA,North Dakota,2021-02-27,f,5,10,Count,Deaths,0
USA,North Dakota,2021-02-27,f,15,10,Count,Deaths,1
USA,North Dakota,2021-02-27,f,25,10,Count,Deaths,2
USA,North Dakota,2021-02-27,f,35,10,Count,Deaths,5
USA,North Dakota,2021-02-27,f,45,10,Count,Deaths,13
USA,North Dakota,2021-02-27,f,55,10,Count,Deaths,42
USA,North Dakota,2021-02-27,f,65,10,Count,Deaths,91
USA,North Dakota,2021-02-27,f,75,10,Count,Deaths,193
USA,North Dakota,2021-02-27,f,85,20,Count,Deaths,367
USA,North Dakota,2021-02-27,f,TOT,NA,Count,Deaths,713
USA,North Dakota,2021-02-27,m,0,1,Count,Deaths,0
USA,North Dakota,2021-02-27,m,1,4,Count,Deaths,0
USA,North Dakota,2021-02-27,m,5,10,Count,Deaths,0
USA,North Dakota,2021-02-27,m,15,10,Count,Deaths,1
USA,North Dakota,2021-02-27,m,25,10,Count,Deaths,5
USA,North Dakota,2021-02-27,m,35,10,Count,Deaths,16
USA,North Dakota,2021-02-27,m,45,10,Count,Deaths,30
USA,North Dakota,2021-02-27,m,55,10,Count,Deaths,91
USA,North Dakota,2021-02-27,m,65,10,Count,Deaths,176
USA,North Dakota,2021-02-27,m,75,10,Count,Deaths,240
USA,North Dakota,2021-02-27,m,85,20,Count,Deaths,334
USA,North Dakota,2021-02-27,m,TOT,NA,Count,Deaths,893
USA,Ohio,2021-02-27,b,0,1,Count,Deaths,1
USA,Ohio,2021-02-27,b,1,4,Count,Deaths,1
USA,Ohio,2021-02-27,b,5,10,Count,Deaths,1
USA,Ohio,2021-02-27,b,15,10,Count,Deaths,9
USA,Ohio,2021-02-27,b,25,10,Count,Deaths,54
USA,Ohio,2021-02-27,b,35,10,Count,Deaths,153
USA,Ohio,2021-02-27,b,45,10,Count,Deaths,469
USA,Ohio,2021-02-27,b,55,10,Count,Deaths,1658
USA,Ohio,2021-02-27,b,65,10,Count,Deaths,3833
USA,Ohio,2021-02-27,b,75,10,Count,Deaths,5902
USA,Ohio,2021-02-27,b,85,20,Count,Deaths,7095
USA,Ohio,2021-02-27,b,TOT,NA,Count,Deaths,19175
USA,Ohio,2021-02-27,f,0,1,Count,Deaths,1
USA,Ohio,2021-02-27,f,1,4,Count,Deaths,1
USA,Ohio,2021-02-27,f,5,10,Count,Deaths,1
USA,Ohio,2021-02-27,f,15,10,Count,Deaths,7
USA,Ohio,2021-02-27,f,25,10,Count,Deaths,24
USA,Ohio,2021-02-27,f,35,10,Count,Deaths,62
USA,Ohio,2021-02-27,f,45,10,Count,Deaths,176
USA,Ohio,2021-02-27,f,55,10,Count,Deaths,639
USA,Ohio,2021-02-27,f,65,10,Count,Deaths,1466
USA,Ohio,2021-02-27,f,75,10,Count,Deaths,2664
USA,Ohio,2021-02-27,f,85,20,Count,Deaths,4170
USA,Ohio,2021-02-27,f,TOT,NA,Count,Deaths,9209
USA,Ohio,2021-02-27,m,0,1,Count,Deaths,0
USA,Ohio,2021-02-27,m,1,4,Count,Deaths,0
USA,Ohio,2021-02-27,m,5,10,Count,Deaths,0
USA,Ohio,2021-02-27,m,15,10,Count,Deaths,3
USA,Ohio,2021-02-27,m,25,10,Count,Deaths,30
USA,Ohio,2021-02-27,m,35,10,Count,Deaths,91
USA,Ohio,2021-02-27,m,45,10,Count,Deaths,293
USA,Ohio,2021-02-27,m,55,10,Count,Deaths,1019
USA,Ohio,2021-02-27,m,65,10,Count,Deaths,2367
USA,Ohio,2021-02-27,m,75,10,Count,Deaths,3238
USA,Ohio,2021-02-27,m,85,20,Count,Deaths,2925
USA,Ohio,2021-02-27,m,TOT,NA,Count,Deaths,9966
USA,Oklahoma,2021-02-27,b,0,1,Count,Deaths,1
USA,Oklahoma,2021-02-27,b,1,4,Count,Deaths,1
USA,Oklahoma,2021-02-27,b,5,10,Count,Deaths,1
USA,Oklahoma,2021-02-27,b,15,10,Count,Deaths,9
USA,Oklahoma,2021-02-27,b,25,10,Count,Deaths,43
USA,Oklahoma,2021-02-27,b,35,10,Count,Deaths,107
USA,Oklahoma,2021-02-27,b,45,10,Count,Deaths,310
USA,Oklahoma,2021-02-27,b,55,10,Count,Deaths,813
USA,Oklahoma,2021-02-27,b,65,10,Count,Deaths,1689
USA,Oklahoma,2021-02-27,b,75,10,Count,Deaths,2054
USA,Oklahoma,2021-02-27,b,85,20,Count,Deaths,2024
USA,Oklahoma,2021-02-27,b,TOT,NA,Count,Deaths,7051
USA,Oklahoma,2021-02-27,f,0,1,Count,Deaths,1
USA,Oklahoma,2021-02-27,f,1,4,Count,Deaths,0
USA,Oklahoma,2021-02-27,f,5,10,Count,Deaths,1
USA,Oklahoma,2021-02-27,f,15,10,Count,Deaths,3
USA,Oklahoma,2021-02-27,f,25,10,Count,Deaths,14
USA,Oklahoma,2021-02-27,f,35,10,Count,Deaths,48
USA,Oklahoma,2021-02-27,f,45,10,Count,Deaths,126
USA,Oklahoma,2021-02-27,f,55,10,Count,Deaths,326
USA,Oklahoma,2021-02-27,f,65,10,Count,Deaths,698
USA,Oklahoma,2021-02-27,f,75,10,Count,Deaths,916
USA,Oklahoma,2021-02-27,f,85,20,Count,Deaths,1095
USA,Oklahoma,2021-02-27,f,TOT,NA,Count,Deaths,3227
USA,Oklahoma,2021-02-27,m,0,1,Count,Deaths,1
USA,Oklahoma,2021-02-27,m,1,4,Count,Deaths,1
USA,Oklahoma,2021-02-27,m,5,10,Count,Deaths,0
USA,Oklahoma,2021-02-27,m,15,10,Count,Deaths,6
USA,Oklahoma,2021-02-27,m,25,10,Count,Deaths,29
USA,Oklahoma,2021-02-27,m,35,10,Count,Deaths,59
USA,Oklahoma,2021-02-27,m,45,10,Count,Deaths,184
USA,Oklahoma,2021-02-27,m,55,10,Count,Deaths,487
USA,Oklahoma,2021-02-27,m,65,10,Count,Deaths,991
USA,Oklahoma,2021-02-27,m,75,10,Count,Deaths,1138
USA,Oklahoma,2021-02-27,m,85,20,Count,Deaths,929
USA,Oklahoma,2021-02-27,m,TOT,NA,Count,Deaths,3824
USA,Oregon,2021-02-27,b,0,1,Count,Deaths,0
USA,Oregon,2021-02-27,b,1,4,Count,Deaths,0
USA,Oregon,2021-02-27,b,5,10,Count,Deaths,0
USA,Oregon,2021-02-27,b,15,10,Count,Deaths,2
USA,Oregon,2021-02-27,b,25,10,Count,Deaths,9
USA,Oregon,2021-02-27,b,35,10,Count,Deaths,24
USA,Oregon,2021-02-27,b,45,10,Count,Deaths,79
USA,Oregon,2021-02-27,b,55,10,Count,Deaths,215
USA,Oregon,2021-02-27,b,65,10,Count,Deaths,366
USA,Oregon,2021-02-27,b,75,10,Count,Deaths,611
USA,Oregon,2021-02-27,b,85,20,Count,Deaths,729
USA,Oregon,2021-02-27,b,TOT,NA,Count,Deaths,2035
USA,Oregon,2021-02-27,f,0,1,Count,Deaths,0
USA,Oregon,2021-02-27,f,1,4,Count,Deaths,0
USA,Oregon,2021-02-27,f,5,10,Count,Deaths,0
USA,Oregon,2021-02-27,f,15,10,Count,Deaths,0
USA,Oregon,2021-02-27,f,25,10,Count,Deaths,4
USA,Oregon,2021-02-27,f,35,10,Count,Deaths,9
USA,Oregon,2021-02-27,f,45,10,Count,Deaths,23
USA,Oregon,2021-02-27,f,55,10,Count,Deaths,68
USA,Oregon,2021-02-27,f,65,10,Count,Deaths,162
USA,Oregon,2021-02-27,f,75,10,Count,Deaths,271
USA,Oregon,2021-02-27,f,85,20,Count,Deaths,423
USA,Oregon,2021-02-27,f,TOT,NA,Count,Deaths,960
USA,Oregon,2021-02-27,m,0,1,Count,Deaths,0
USA,Oregon,2021-02-27,m,1,4,Count,Deaths,0
USA,Oregon,2021-02-27,m,5,10,Count,Deaths,0
USA,Oregon,2021-02-27,m,15,10,Count,Deaths,1
USA,Oregon,2021-02-27,m,25,10,Count,Deaths,6
USA,Oregon,2021-02-27,m,35,10,Count,Deaths,15
USA,Oregon,2021-02-27,m,45,10,Count,Deaths,56
USA,Oregon,2021-02-27,m,55,10,Count,Deaths,147
USA,Oregon,2021-02-27,m,65,10,Count,Deaths,204
USA,Oregon,2021-02-27,m,75,10,Count,Deaths,340
USA,Oregon,2021-02-27,m,85,20,Count,Deaths,306
USA,Oregon,2021-02-27,m,TOT,NA,Count,Deaths,1075
USA,Pennsylvania,2021-02-27,b,0,1,Count,Deaths,0
USA,Pennsylvania,2021-02-27,b,1,4,Count,Deaths,0
USA,Pennsylvania,2021-02-27,b,5,10,Count,Deaths,1
USA,Pennsylvania,2021-02-27,b,15,10,Count,Deaths,21
USA,Pennsylvania,2021-02-27,b,25,10,Count,Deaths,78
USA,Pennsylvania,2021-02-27,b,35,10,Count,Deaths,171
USA,Pennsylvania,2021-02-27,b,45,10,Count,Deaths,619
USA,Pennsylvania,2021-02-27,b,55,10,Count,Deaths,1988
USA,Pennsylvania,2021-02-27,b,65,10,Count,Deaths,4522
USA,Pennsylvania,2021-02-27,b,75,10,Count,Deaths,6644
USA,Pennsylvania,2021-02-27,b,85,20,Count,Deaths,10134
USA,Pennsylvania,2021-02-27,b,TOT,NA,Count,Deaths,24178
USA,Pennsylvania,2021-02-27,f,0,1,Count,Deaths,0
USA,Pennsylvania,2021-02-27,f,1,4,Count,Deaths,0
USA,Pennsylvania,2021-02-27,f,5,10,Count,Deaths,0
USA,Pennsylvania,2021-02-27,f,15,10,Count,Deaths,8
USA,Pennsylvania,2021-02-27,f,25,10,Count,Deaths,18
USA,Pennsylvania,2021-02-27,f,35,10,Count,Deaths,59
USA,Pennsylvania,2021-02-27,f,45,10,Count,Deaths,225
USA,Pennsylvania,2021-02-27,f,55,10,Count,Deaths,709
USA,Pennsylvania,2021-02-27,f,65,10,Count,Deaths,1789
USA,Pennsylvania,2021-02-27,f,75,10,Count,Deaths,3020
USA,Pennsylvania,2021-02-27,f,85,20,Count,Deaths,6201
USA,Pennsylvania,2021-02-27,f,TOT,NA,Count,Deaths,12029
USA,Pennsylvania,2021-02-27,m,0,1,Count,Deaths,0
USA,Pennsylvania,2021-02-27,m,1,4,Count,Deaths,0
USA,Pennsylvania,2021-02-27,m,5,10,Count,Deaths,1
USA,Pennsylvania,2021-02-27,m,15,10,Count,Deaths,13
USA,Pennsylvania,2021-02-27,m,25,10,Count,Deaths,60
USA,Pennsylvania,2021-02-27,m,35,10,Count,Deaths,112
USA,Pennsylvania,2021-02-27,m,45,10,Count,Deaths,394
USA,Pennsylvania,2021-02-27,m,55,10,Count,Deaths,1279
USA,Pennsylvania,2021-02-27,m,65,10,Count,Deaths,2733
USA,Pennsylvania,2021-02-27,m,75,10,Count,Deaths,3624
USA,Pennsylvania,2021-02-27,m,85,20,Count,Deaths,3933
USA,Pennsylvania,2021-02-27,m,TOT,NA,Count,Deaths,12149
USA,Puerto Rico,2021-02-27,b,0,1,Count,Deaths,0
USA,Puerto Rico,2021-02-27,b,1,4,Count,Deaths,0
USA,Puerto Rico,2021-02-27,b,5,10,Count,Deaths,1
USA,Puerto Rico,2021-02-27,b,15,10,Count,Deaths,8
USA,Puerto Rico,2021-02-27,b,25,10,Count,Deaths,17
USA,Puerto Rico,2021-02-27,b,35,10,Count,Deaths,49
USA,Puerto Rico,2021-02-27,b,45,10,Count,Deaths,144
USA,Puerto Rico,2021-02-27,b,55,10,Count,Deaths,260
USA,Puerto Rico,2021-02-27,b,65,10,Count,Deaths,455
USA,Puerto Rico,2021-02-27,b,75,10,Count,Deaths,501
USA,Puerto Rico,2021-02-27,b,85,20,Count,Deaths,381
USA,Puerto Rico,2021-02-27,b,TOT,NA,Count,Deaths,1816
USA,Puerto Rico,2021-02-27,f,0,1,Count,Deaths,0
USA,Puerto Rico,2021-02-27,f,1,4,Count,Deaths,0
USA,Puerto Rico,2021-02-27,f,5,10,Count,Deaths,1
USA,Puerto Rico,2021-02-27,f,15,10,Count,Deaths,2
USA,Puerto Rico,2021-02-27,f,25,10,Count,Deaths,8
USA,Puerto Rico,2021-02-27,f,35,10,Count,Deaths,13
USA,Puerto Rico,2021-02-27,f,45,10,Count,Deaths,45
USA,Puerto Rico,2021-02-27,f,55,10,Count,Deaths,110
USA,Puerto Rico,2021-02-27,f,65,10,Count,Deaths,174
USA,Puerto Rico,2021-02-27,f,75,10,Count,Deaths,210
USA,Puerto Rico,2021-02-27,f,85,20,Count,Deaths,198
USA,Puerto Rico,2021-02-27,f,TOT,NA,Count,Deaths,760
USA,Puerto Rico,2021-02-27,m,0,1,Count,Deaths,0
USA,Puerto Rico,2021-02-27,m,1,4,Count,Deaths,0
USA,Puerto Rico,2021-02-27,m,5,10,Count,Deaths,0
USA,Puerto Rico,2021-02-27,m,15,10,Count,Deaths,5
USA,Puerto Rico,2021-02-27,m,25,10,Count,Deaths,11
USA,Puerto Rico,2021-02-27,m,35,10,Count,Deaths,36
USA,Puerto Rico,2021-02-27,m,45,10,Count,Deaths,99
USA,Puerto Rico,2021-02-27,m,55,10,Count,Deaths,150
USA,Puerto Rico,2021-02-27,m,65,10,Count,Deaths,281
USA,Puerto Rico,2021-02-27,m,75,10,Count,Deaths,291
USA,Puerto Rico,2021-02-27,m,85,20,Count,Deaths,183
USA,Puerto Rico,2021-02-27,m,TOT,NA,Count,Deaths,1056
USA,Rhode Island,2021-02-27,b,0,1,Count,Deaths,0
USA,Rhode Island,2021-02-27,b,1,4,Count,Deaths,0
USA,Rhode Island,2021-02-27,b,5,10,Count,Deaths,1
USA,Rhode Island,2021-02-27,b,15,10,Count,Deaths,0
USA,Rhode Island,2021-02-27,b,25,10,Count,Deaths,9
USA,Rhode Island,2021-02-27,b,35,10,Count,Deaths,17
USA,Rhode Island,2021-02-27,b,45,10,Count,Deaths,49
USA,Rhode Island,2021-02-27,b,55,10,Count,Deaths,166
USA,Rhode Island,2021-02-27,b,65,10,Count,Deaths,432
USA,Rhode Island,2021-02-27,b,75,10,Count,Deaths,614
USA,Rhode Island,2021-02-27,b,85,20,Count,Deaths,1105
USA,Rhode Island,2021-02-27,b,TOT,NA,Count,Deaths,2392
USA,Rhode Island,2021-02-27,f,0,1,Count,Deaths,0
USA,Rhode Island,2021-02-27,f,1,4,Count,Deaths,0
USA,Rhode Island,2021-02-27,f,5,10,Count,Deaths,1
USA,Rhode Island,2021-02-27,f,15,10,Count,Deaths,0
USA,Rhode Island,2021-02-27,f,25,10,Count,Deaths,2
USA,Rhode Island,2021-02-27,f,35,10,Count,Deaths,5
USA,Rhode Island,2021-02-27,f,45,10,Count,Deaths,20
USA,Rhode Island,2021-02-27,f,55,10,Count,Deaths,55
USA,Rhode Island,2021-02-27,f,65,10,Count,Deaths,177
USA,Rhode Island,2021-02-27,f,75,10,Count,Deaths,292
USA,Rhode Island,2021-02-27,f,85,20,Count,Deaths,688
